symbol,date,pnl,exit_type
AXP,2026-02-05,-0.0030012499999999224,SL
AXP,2026-02-06,0.0006029075786374506,TP1_TRAIL
AXP,2026-02-10,0.006830520467261623,TP1_TRAIL
AXP,2026-02-16,0.008106772791731328,TP1_TRAIL
AXP,2026-02-18,-0.0003644640625728745,TP1_TRAIL
AXP,2026-02-19,0.007796414030502736,TP1_TRAIL
AXP,2026-02-20,0.008288306084080689,TP1_TRAIL
AXP,2026-02-23,-0.000444540031453194,TP1_TRAIL
AXP,2026-02-24,0.0002909296065987492,AVG
AXP,2026-02-25,-0.0030012499999999254,SL
AXP,2026-02-26,0.006770954193761885,TP1_TRAIL
AXP,2026-02-27,0.00851023492323218,TP1_TRAIL
AXP,2026-03-04,0.009434917943994876,TP1_TRAIL
AXP,2026-03-05,-0.0030012499999999324,SL
AXP,2026-03-09,-0.00020514904163157792,TP1_TRAIL
AXP,2026-03-12,0.010347517731415307,TP1_TRAIL
AXP,2026-03-13,0.009918663484479829,TP1_TRAIL
AXP,2026-03-16,-0.0030012499999998586,SL
AXP,2026-03-19,-0.0003454483657949871,TP1_TRAIL
AXP,2026-03-20,0.008740220407559136,TP1_TRAIL
AXP,2026-03-23,0.009191511071030964,TP1_TRAIL
AXP,2026-03-25,0.009407863473120285,TP1_TRAIL
AXP,2026-03-26,0.006937602228083069,TP1_TRAIL
AXP,2026-04-03,-0.0030012500000000104,SL
AXP,2026-04-07,-0.0020024275168947286,TP1_TRAIL
AXP,2026-04-08,0.00039469295605627677,TP1_TRAIL
AXP,2026-04-09,0.005136271712914987,TP1_TRAIL
AXP,2026-04-10,0.005892057984252775,TP1_TRAIL
AXP,2026-04-14,-0.0030012499999999133,SL
AXP,2026-04-15,-0.0030012499999999193,SL
AXP,2026-04-16,0.00529389597364359,TP1_TRAIL
AXP,2026-04-21,-0.0012152321751931201,TP1_TRAIL
AXP,2026-04-23,0.007343576873390132,TP1_TRAIL
AXP,2026-04-28,0.00864451003746941,TP1_TRAIL
AXP,2026-04-29,0.010235872953180195,TP1_TRAIL
AXP,2026-05-01,0.00923088294889339,TP1_TRAIL
AXP,2026-05-07,0.005998383322733443,TP1_TRAIL
AXP,2026-05-13,0.010745809232910807,TP1_TRAIL
AXP,2026-05-15,0.006527779598268316,TP1_TRAIL
AXP,2026-05-19,0.009032095476443621,TP1_TRAIL
AXP,2026-05-20,0.008160147130351531,TP1_TRAIL
AXP,2026-05-21,0.014372314744269159,TP1_TRAIL
AXP,2026-05-22,-0.0009240594886825385,TP1_TRAIL
AXP,2026-05-26,0.009252758709447422,TP1_TRAIL
AXP,2026-05-27,0.0079071995627333,TP1_TRAIL
AXP,2026-05-28,-0.0030012499999999987,SL
AXP,2026-06-03,0.0005328091751221819,TP1_TRAIL
AXP,2026-06-04,0.009060656157798594,TP1_TRAIL
AXP,2026-06-05,0.009181898831694848,TP1_TRAIL
AXP,2026-06-08,0.010473491506492844,TP1_TRAIL
AXP,2026-06-09,0.009911019426645436,TP1_TRAIL
AXP,2026-06-10,0.00029122355738984496,TP1_TRAIL
AXP,2026-06-12,0.0055952450938780976,TP1_TRAIL
AXP,2026-06-17,0.007667936150312842,TP1_TRAIL
AXP,2026-06-19,0.008963449273139147,TP1_TRAIL
AXP,2026-06-23,0.010068487892421926,TP1_TRAIL
AXP,2026-06-24,0.008069904483492417,TP1_TRAIL
AXP,2026-06-25,-0.0023585105398377,TP1_TRAIL
AXP,2026-06-26,-0.0030012499999998907,SL
AXP,2026-06-29,0.006524096896136209,TP1_TRAIL
AXP,2026-07-01,0.006273554618920655,TP1_TRAIL
AXP,2026-07-02,0.0075869082128697226,TP1_TRAIL
AXP,2026-07-03,0.010492319728555138,TP1_TRAIL
AXP,2026-07-06,-0.0030012499999998612,SL
AXP,2026-07-08,0.01019763777435195,TP1_TRAIL
AXP,2026-07-09,0.009875958322446763,TP1_TRAIL
AXP,2026-07-10,0.0079754600058024,TP1_TRAIL
AXP,2026-07-13,0.0005223668205961969,TP1_TRAIL
AXP,2026-07-16,0.00734040615475829,TP1_TRAIL
AXP,2026-07-17,0.011517908849864113,TP1_TRAIL
AXP,2026-07-20,0.0050532130394489085,TP1_TRAIL
AXP,2026-07-21,-0.001930297120747596,TP1_TRAIL
AXP,2026-07-24,0.010219232172194535,TP1_TRAIL
AXP,2026-07-27,0.008073310880239234,TP1_TRAIL
AXP,2026-07-29,-0.0030012499999998825,SL
AXP,2026-07-30,-0.0030012499999998127,SL
AXP,2026-08-04,-0.0015712002741698214,TP1_TRAIL
AXP,2026-08-05,0.0006507016223052423,TP1_TRAIL
AXP,2026-08-10,0.00947890401016901,TP1_TRAIL
AXP,2026-08-11,0.01065208718079547,TP1_TRAIL
AXP,2026-08-12,0.010528198802072768,TP1_TRAIL
AXP,2026-08-13,-0.0030012499999997454,SL
AXP,2026-08-14,-0.003001249999999974,SL
AXP,2026-08-20,-0.003001249999999727,SL
AXP,2026-08-21,0.0075882497567037405,TP1_TRAIL
AXP,2026-08-24,0.011746439957391497,TP1_TRAIL
AXP,2026-08-25,-0.0030012499999998083,SL
AXP,2026-08-26,0.0077323876257786636,TP1_TRAIL
AXP,2026-08-27,0.00868329580807796,TP1_TRAIL
AXP,2026-08-28,0.009758900816787335,TP1_TRAIL
AXP,2026-09-02,0.007517046041438403,TP1_TRAIL
AXP,2026-09-03,0.013773314571773745,TP1_TRAIL
AXP,2026-09-08,0.008637809224409902,TP1_TRAIL
AXP,2026-09-09,0.007951841701745602,TP1_TRAIL
AXP,2026-09-10,0.006148851611022155,TP1_TRAIL
AXP,2026-09-18,-0.0020065959096117426,TP1_TRAIL
AXP,2026-09-21,-0.0030012499999999332,SL
AXP,2026-09-24,0.005889583578331567,TP1_TRAIL
AXP,2026-09-25,0.009192307116580246,TP1_TRAIL
AXP,2026-09-29,-0.0030012499999998643,SL
AXP,2026-09-30,-0.0020879960785785833,TP1_TRAIL
AXP,2026-10-02,0.005756451142882104,TP1_TRAIL
AXP,2026-10-06,6.885455992016029e-05,TP1_TRAIL
AXP,2026-10-09,-0.00022068710654053487,AVG
AXP,2026-10-14,-0.00282370998109894,TP1_TRAIL
AXP,2026-10-15,0.010384555060591067,TP1_TRAIL
AXP,2026-10-19,-0.0030012499999998907,SL
AXP,2026-10-22,-0.0030012499999998443,SL
AXP,2026-10-27,0.007491741841350174,TP1_TRAIL
AXP,2026-10-28,-0.000624950778356404,TP1_TRAIL
AXP,2026-10-29,0.005477654588871409,TP1_TRAIL
AXP,2026-11-02,0.00042963242616355225,TP1_TRAIL
AXP,2026-11-03,0.007875090894972722,TP1_TRAIL
AXP,2026-11-04,0.008218699615449757,TP1_TRAIL
AXP,2026-11-06,0.008779563459740515,TP1_TRAIL
AXP,2026-11-09,0.007928255823303209,TP1_TRAIL
AXP,2026-11-10,0.010164818082569506,TP1_TRAIL
AXP,2026-11-11,-0.001344592299231514,TP1_TRAIL
AXP,2026-11-12,0.00031025369942990974,TP1_TRAIL
AXP,2026-11-13,0.007152472590865386,TP1_TRAIL
AXP,2026-11-16,0.007572152569822899,TP1_TRAIL
AXP,2026-11-17,-0.0030012499999998786,SL
AXP,2026-11-18,0.010638994226289498,TP1_TRAIL
AXP,2026-11-19,0.005715530129779165,TP1_TRAIL
AXP,2026-11-20,-0.0007351077984455354,TP1_TRAIL
AXP,2026-11-23,0.011587721505786441,TP1_TRAIL
AXP,2026-11-25,0.004606894382814327,TP1_TRAIL
AXP,2026-11-27,0.009376792239426442,TP1_TRAIL
AXP,2026-12-01,-0.003001249999999982,SL
AXP,2026-12-02,0.01057303198986664,TP1_TRAIL
AXP,2026-12-03,-0.0007908186077701747,AVG
AXP,2026-12-04,0.00037353064929292147,AVG
AXP,2026-12-07,0.0073455445279491174,TP1_TRAIL
AXP,2026-12-09,0.009016610701506932,TP1_TRAIL
AXP,2026-12-10,0.00761039117040261,TP1_TRAIL
AXP,2026-12-11,-0.0030012499999999,SL
BA,2025-12-16,0.011394698822947606,TP1_TRAIL
BA,2025-12-22,-0.0006827516635821633,TP1_TRAIL
BA,2025-12-23,0.007766442568416138,TP1_TRAIL
BA,2025-12-24,-0.001443309340797159,TP1_TRAIL
BA,2025-12-26,0.0003075905774126656,TP1_TRAIL
BA,2025-12-29,-0.0030012499999998907,SL
BA,2025-12-31,-0.0012159804291013592,TP1_TRAIL
BA,2026-01-01,0.011471397954054403,TP1_TRAIL
BA,2026-01-02,-0.002735463062178327,TP1_TRAIL
BA,2026-01-05,0.007253423658403892,TP1_TRAIL
BA,2026-01-06,0.00032024274658504627,TP1_TRAIL
BA,2026-01-07,-0.0030012499999998487,SL
BA,2026-01-08,-0.0030012499999998834,SL
BA,2026-01-15,0.010730688801860474,TP1_TRAIL
BA,2026-01-16,0.011602707365061988,TP1_TRAIL
BA,2026-01-21,0.008912909630877304,TP1_TRAIL
BA,2026-01-23,-0.0021785810254823655,TP1_TRAIL
BA,2026-01-27,-0.003001249999999804,SL
BA,2026-01-28,-0.001181997685226833,TP1_TRAIL
BA,2026-01-30,0.012468546080404708,TP1_TRAIL
BA,2026-02-02,4.3066085486612605e-05,TP1_TRAIL
BA,2026-02-05,0.0005149838556326432,TP1_TRAIL
BA,2026-02-06,0.010114472168265038,TP1_TRAIL
BA,2026-02-09,-0.0018788395579366498,TP1_TRAIL
BA,2026-02-11,-0.000696705685692435,AVG
BA,2026-02-12,2.3860058259547474e-05,TP1_TRAIL
BA,2026-02-17,-0.0030012499999999844,SL
BA,2026-02-18,0.006128260005993874,TP1_TRAIL
BA,2026-02-19,0.012441295527443158,TP1_TRAIL
BA,2026-02-23,0.004804547013640928,TP1_TRAIL
BA,2026-02-25,0.0001751197080940201,TP1_TRAIL
BA,2026-02-27,0.009158043879673072,TP1_TRAIL
BA,2026-03-02,0.008515503123153051,TP1_TRAIL
BA,2026-03-05,0.00745374433668579,TP1_TRAIL
BA,2026-03-09,0.0006548159820905478,TP1_TRAIL
BA,2026-03-10,-0.0008150497144760209,TP1_TRAIL
BA,2026-03-13,0.00032303470446653007,TP1_TRAIL
BA,2026-03-17,0.010793173496984186,TP1_TRAIL
BA,2026-03-18,0.008668481108503271,TP1_TRAIL
BA,2026-03-19,0.006541047450756189,TP1_TRAIL
BA,2026-03-20,-0.001420406317513826,TP1_TRAIL
BA,2026-03-24,0.00866215779040687,TP1_TRAIL
BA,2026-03-30,-0.0030012499999999324,SL
BA,2026-04-01,-0.0004467837902309463,TP1_TRAIL
BA,2026-04-06,0.00032465978033056463,TP1_TRAIL
BA,2026-04-07,0.00903075097174601,TP1_TRAIL
BA,2026-04-08,0.007683109343855582,TP1_TRAIL
BA,2026-04-13,0.009300931947907487,TP1_TRAIL
BA,2026-04-17,-0.002579514745474852,TP1_TRAIL
BA,2026-04-22,-0.0006377249383813726,AVG
BA,2026-04-23,0.009267655669967276,TP1_TRAIL
BA,2026-04-24,0.008889218832805884,TP1_TRAIL
BA,2026-04-29,-0.0004564960711072928,AVG
BA,2026-05-05,0.007674954496054201,TP1_TRAIL
BA,2026-05-06,0.0006098763868924251,TP1_TRAIL
BA,2026-05-08,0.00656572691353393,TP1_TRAIL
BA,2026-05-11,0.00988919990715412,TP1_TRAIL
BA,2026-05-12,0.009707965352647924,TP1_TRAIL
BA,2026-05-13,-0.0017707060072868048,TP1_TRAIL
BA,2026-05-14,-0.003001249999999802,SL
BA,2026-05-19,0.00892885125561218,TP1_TRAIL
BA,2026-05-20,0.010627885545009251,TP1_TRAIL
BA,2026-05-22,0.0006008558415996031,TP1_TRAIL
BA,2026-05-25,-2.5647971278187822e-05,TP1_TRAIL
BA,2026-05-26,0.0003300528354241649,TP1_TRAIL
BA,2026-05-27,-0.0030012499999999857,SL
BA,2026-06-01,-0.0005011733633868799,AVG
BA,2026-06-03,0.010579201218844883,TP1_TRAIL
BA,2026-06-05,-0.003001249999999823,SL
BA,2026-06-12,0.00040010725994723325,TP1_TRAIL
BA,2026-06-15,0.007810430040896172,TP1_TRAIL
BA,2026-06-16,-0.0007555575120251805,TP1_TRAIL
BA,2026-06-19,7.601120133688137e-05,AVG
BA,2026-06-22,-0.0003935879973240412,AVG
BA,2026-06-23,0.007113403545443297,TP1_TRAIL
BA,2026-06-24,0.0096725352861777,TP1_TRAIL
BA,2026-06-25,0.010753281985088875,TP1_TRAIL
BA,2026-06-26,0.00861293048426102,TP1_TRAIL
BA,2026-07-01,0.007477969232050701,TP1_TRAIL
BA,2026-07-06,-0.0018526026226661613,TP1_TRAIL
BA,2026-07-08,-0.0030012499999998664,SL
BA,2026-07-09,0.00876631681691611,TP1_TRAIL
BA,2026-07-15,0.0005556648309629896,TP1_TRAIL
BA,2026-07-16,0.00945655247408254,TP1_TRAIL
BA,2026-07-17,-7.623461356967348e-05,TP1_TRAIL
BA,2026-07-21,0.006030286928414997,TP1_TRAIL
BA,2026-07-24,0.00863671273973455,TP1_TRAIL
BA,2026-07-27,-0.003001249999999871,SL
BA,2026-07-28,-0.0030012499999998157,SL
BA,2026-08-04,0.005826718057715808,TP1_TRAIL
BA,2026-08-06,0.009499164555760303,TP1_TRAIL
BA,2026-08-07,0.010667104594215654,TP1_TRAIL
BA,2026-08-10,-0.0030012499999999467,SL
BA,2026-08-13,0.008288754074656497,TP1_TRAIL
BA,2026-08-14,0.01015672136201658,TP1_TRAIL
BA,2026-08-19,0.009353439601658938,TP1_TRAIL
BA,2026-08-26,0.008514594237414255,TP1_TRAIL
BA,2026-08-31,0.008263595206284466,TP1_TRAIL
BA,2026-09-02,0.009543771717037908,TP1_TRAIL
BA,2026-09-03,0.006598768514114668,TP1_TRAIL
BA,2026-09-04,0.008254542247666006,TP1_TRAIL
BA,2026-09-07,-0.003001249999999936,SL
BA,2026-09-09,0.00803694315479521,TP1_TRAIL
BA,2026-09-10,-0.0030012499999999085,SL
BA,2026-09-15,0.010682939773651378,TP1_TRAIL
BA,2026-09-16,0.006591046857199721,TP1_TRAIL
BA,2026-09-21,0.00829777944669519,TP1_TRAIL
BA,2026-09-22,0.005228800436117508,TP1_TRAIL
BA,2026-09-23,0.009037678296003363,TP1_TRAIL
BA,2026-09-24,0.0006458250154770405,TP1_TRAIL
BA,2026-09-30,0.009911831570311148,TP1_TRAIL
BA,2026-10-01,0.00881919104993234,TP1_TRAIL
BA,2026-10-06,-0.0030012499999998634,SL
BA,2026-10-09,-0.0030012499999997953,SL
BA,2026-10-12,0.009141442655986789,TP1_TRAIL
BA,2026-10-13,0.0006964239634919534,TP1_TRAIL
BA,2026-10-14,-0.003001249999999926,SL
BA,2026-10-16,0.0002492391210991043,TP1_TRAIL
BA,2026-10-19,-0.002071456852127818,TP1_TRAIL
BA,2026-10-21,-0.003001249999999776,SL
BA,2026-10-29,0.00894156138646297,TP1_TRAIL
BA,2026-11-04,0.00835772344067193,TP1_TRAIL
BA,2026-11-05,0.006441738219965869,TP1_TRAIL
BA,2026-11-09,0.009519382812478022,TP1_TRAIL
BA,2026-11-12,0.006137451535530259,TP1_TRAIL
BA,2026-11-13,-0.0030012499999998773,SL
BA,2026-11-16,0.007053407437945148,TP1_TRAIL
BA,2026-11-17,-0.0030012499999998127,SL
BA,2026-11-18,0.005130203742260982,TP1_TRAIL
BA,2026-11-20,0.010425507963571246,TP1_TRAIL
BA,2026-11-23,0.007645709092196182,TP1_TRAIL
BA,2026-11-24,-0.003001249999999908,SL
BA,2026-11-25,-0.0030012499999999154,SL
BA,2026-12-01,0.010526254437315164,TP1_TRAIL
BA,2026-12-02,0.0068845695908135475,TP1_TRAIL
BA,2026-12-03,0.01043665715081189,TP1_TRAIL
BA,2026-12-07,-0.0019173209425963162,TP1_TRAIL
BA,2026-12-08,-0.003001250000000003,SL
BA,2026-12-09,0.005582738567178561,TP1_TRAIL
BA,2026-12-10,-0.003001249999999831,SL
BA,2026-12-14,0.008853666382660722,TP1_TRAIL
BAC,2025-12-15,0.009558033886543426,TP1_TRAIL
BAC,2025-12-17,0.008359228375436829,TP1_TRAIL
BAC,2025-12-18,0.0005922750001846045,TP1_TRAIL
BAC,2025-12-19,-0.0030012499999999454,SL
BAC,2025-12-22,0.009131721260456496,TP1_TRAIL
BAC,2025-12-23,9.154040657260477e-05,TP1_TRAIL
BAC,2025-12-25,0.0063290777948445225,TP1_TRAIL
BAC,2025-12-29,-0.003001249999999977,SL
BAC,2025-12-30,0.010672083047970167,TP1_TRAIL
BAC,2026-01-01,-0.0006921533084898431,TP1_TRAIL
BAC,2026-01-05,0.006078277734305467,TP1_TRAIL
BAC,2026-01-06,-0.000666512574709786,TP1_TRAIL
BAC,2026-01-07,0.0002645050464605632,AVG
BAC,2026-01-09,0.008691815393487652,TP1_TRAIL
BAC,2026-01-12,0.007869816286076031,TP1_TRAIL
BAC,2026-01-13,0.007058842453460315,TP1_TRAIL
BAC,2026-01-14,-0.0030012499999997936,SL
BAC,2026-01-15,0.009027866219752333,TP1_TRAIL
BAC,2026-01-19,0.00013523441722921095,TP1_TRAIL
BAC,2026-01-21,-0.003001249999999909,SL
BAC,2026-01-22,-0.0030012499999998573,SL
BAC,2026-01-23,0.0063104366983499326,TP1_TRAIL
BAC,2026-01-28,0.006974428348918311,TP1_TRAIL
BAC,2026-02-02,-0.003001249999999888,SL
BAC,2026-02-06,0.0053573946026270886,TP1_TRAIL
BAC,2026-02-09,0.013091494710253128,TP1_TRAIL
BAC,2026-02-11,0.008081557703366458,TP1_TRAIL
BAC,2026-02-12,0.009007793831548691,TP1_TRAIL
BAC,2026-02-13,0.007886774602192026,TP1_TRAIL
BAC,2026-02-17,0.0006850043059855712,TP1_TRAIL
BAC,2026-02-19,0.009422393503407341,TP1_TRAIL
BAC,2026-02-23,0.007866175956599874,TP1_TRAIL
BAC,2026-02-24,0.009097250418795028,TP1_TRAIL
BAC,2026-02-25,0.009180704001684449,TP1_TRAIL
BAC,2026-02-26,0.00033478892962195963,TP1_TRAIL
BAC,2026-02-27,0.006704109319826105,TP1_TRAIL
BAC,2026-03-03,0.010855713212893896,TP1_TRAIL
BAC,2026-03-04,-0.002576211314434368,TP1_TRAIL
BAC,2026-03-05,0.010874214221105561,TP1_TRAIL
BAC,2026-03-09,-0.0030012499999999367,SL
BAC,2026-03-10,-0.002603480293759231,TP1_TRAIL
BAC,2026-03-16,-0.0030012499999998413,SL
BAC,2026-03-19,0.00796822917968646,TP1_TRAIL
BAC,2026-03-23,0.006943206326541078,TP1_TRAIL
BAC,2026-03-24,0.005329157416607824,TP1_TRAIL
BAC,2026-03-27,0.0006362753155192814,TP1_TRAIL
BAC,2026-03-30,0.0069468590902857855,TP1_TRAIL
BAC,2026-03-31,0.010444688153265921,TP1_TRAIL
BAC,2026-04-06,0.005717729738612875,TP1_TRAIL
BAC,2026-04-07,-0.0030012499999998725,SL
BAC,2026-04-08,0.009110762745779951,TP1_TRAIL
BAC,2026-04-09,-0.0030012499999998873,SL
BAC,2026-04-13,-0.00300124999999995,SL
BAC,2026-04-14,0.0006883772851291443,TP1_TRAIL
BAC,2026-04-15,0.0005021402421944785,TP1_TRAIL
BAC,2026-04-16,-0.0007051540102398847,AVG
BAC,2026-04-17,0.006079106543561478,TP1_TRAIL
BAC,2026-04-21,0.013142014071981838,TP1_TRAIL
BAC,2026-04-22,0.008566441539240861,TP1_TRAIL
BAC,2026-04-23,0.01102148462877125,TP1_TRAIL
BAC,2026-04-29,-0.003001249999999823,SL
BAC,2026-05-01,0.006451508325657077,TP1_TRAIL
BAC,2026-05-05,0.007283399144781183,TP1_TRAIL
BAC,2026-05-07,0.009959532942362705,TP1_TRAIL
BAC,2026-05-08,0.000554444653715961,TP1_TRAIL
BAC,2026-05-11,0.008513821233556696,TP1_TRAIL
BAC,2026-05-12,-0.003001249999999966,SL
BAC,2026-05-13,-0.003001249999999954,SL
BAC,2026-05-19,-0.003001249999999918,SL
BAC,2026-05-21,0.005690283338749883,TP1_TRAIL
BAC,2026-05-22,0.00048457897076925605,TP1_TRAIL
BAC,2026-05-28,-0.0030012499999999133,SL
BAC,2026-05-29,0.013089621983164733,TP1_TRAIL
BAC,2026-06-02,-0.003001249999999835,SL
BAC,2026-06-05,0.010353212979243725,TP1_TRAIL
BAC,2026-06-09,0.007700245037293043,TP1_TRAIL
BAC,2026-06-10,-0.003001249999999904,SL
BAC,2026-06-11,-0.001434247499704565,TP1_TRAIL
BAC,2026-06-12,-0.0006652451133689107,TP1_TRAIL
BAC,2026-06-15,0.010370943170549762,TP1_TRAIL
BAC,2026-06-16,-0.0030012499999998625,SL
BAC,2026-06-17,-0.0030012499999998543,SL
BAC,2026-06-19,0.009504555777751054,TP1_TRAIL
BAC,2026-06-23,-0.002474997303221399,TP1_TRAIL
BAC,2026-06-24,-0.0018661970179920024,TP1_TRAIL
BAC,2026-06-26,0.0071841297444005855,TP1_TRAIL
BAC,2026-06-29,-0.00036890407949985047,TP1_TRAIL
BAC,2026-07-01,-0.003001249999999843,SL
BAC,2026-07-02,-0.0007756663111237261,AVG
BAC,2026-07-06,-0.0004893473880787803,TP1_TRAIL
BAC,2026-07-07,-0.001897722392074927,TP1_TRAIL
BAC,2026-07-13,0.008044418537987203,TP1_TRAIL
BAC,2026-07-14,-0.0022355293412078966,TP1_TRAIL
BAC,2026-07-15,0.008265197902580894,TP1_TRAIL
BAC,2026-07-16,0.00031652974419934306,TP1_TRAIL
BAC,2026-07-17,0.007062928217312929,TP1_TRAIL
BAC,2026-07-21,0.0006246900478708971,TP1_TRAIL
BAC,2026-07-23,0.007209976029556093,TP1_TRAIL
BAC,2026-07-24,0.008289948197976526,TP1_TRAIL
BAC,2026-07-27,0.011281345254174152,TP1_TRAIL
BAC,2026-07-28,0.008764998958070001,TP1_TRAIL
BAC,2026-07-29,0.008759600926131643,TP1_TRAIL
BAC,2026-07-30,0.00882376943065195,TP1_TRAIL
BAC,2026-07-31,-0.003001249999999968,SL
BAC,2026-08-03,0.011398320350072468,TP1_TRAIL
BAC,2026-08-04,0.005870271018729509,TP1_TRAIL
BAC,2026-08-07,-0.003001249999999871,SL
BAC,2026-08-10,0.009378680864901845,TP1_TRAIL
BAC,2026-08-11,-0.0029567280816571602,TP1_TRAIL
BAC,2026-08-13,0.00893482966468915,TP1_TRAIL
BAC,2026-08-14,0.0003775388327053651,TP1_TRAIL
BAC,2026-08-17,0.008435560363290993,TP1_TRAIL
BAC,2026-08-18,-0.0017424308284942516,TP1_TRAIL
BAC,2026-08-20,-0.0027016878813793423,TP1_TRAIL
BAC,2026-08-21,0.00734783989443164,TP1_TRAIL
BAC,2026-08-24,-0.0030012499999997914,SL
BAC,2026-09-01,0.0003664786652514953,TP1_TRAIL
BAC,2026-09-04,0.007173536924038628,TP1_TRAIL
BAC,2026-09-08,-0.000613108307651626,AVG
BAC,2026-09-11,0.01053206459800576,TP1_TRAIL
BAC,2026-09-14,0.006967848531286373,TP1_TRAIL
BAC,2026-09-15,-0.0030012499999998977,SL
BAC,2026-09-17,8.216924075131601e-05,TP1_TRAIL
BAC,2026-09-23,-0.00139971056311439,TP1_TRAIL
BAC,2026-09-24,0.0072483215169193045,TP1_TRAIL
BAC,2026-09-25,-0.003001249999999963,SL
BAC,2026-09-28,-0.0018023230026891646,TP1_TRAIL
BAC,2026-09-29,0.009002397590413894,TP1_TRAIL
BAC,2026-09-30,0.0003987720428565249,TP1_TRAIL
BAC,2026-10-02,0.012743134323410753,TP1_TRAIL
BAC,2026-10-05,-0.003001249999999932,SL
BAC,2026-10-06,0.008608332279865946,TP1_TRAIL
BAC,2026-10-07,0.010394208127948015,TP1_TRAIL
BAC,2026-10-09,-0.0030012499999998673,SL
BAC,2026-10-14,0.005443506566517278,TP1_TRAIL
BAC,2026-10-15,0.005489987790270812,TP1_TRAIL
BAC,2026-10-16,-0.0030012499999999514,SL
BAC,2026-10-21,-0.0023981326400039343,TP1_TRAIL
BAC,2026-10-28,0.008445152708123016,TP1_TRAIL
BAC,2026-10-29,0.00011715470896286667,TP1_TRAIL
BAC,2026-10-30,0.00767995375610525,TP1_TRAIL
BAC,2026-11-02,-0.0005160137557369102,TP1_TRAIL
BAC,2026-11-03,0.008462365933742525,TP1_TRAIL
BAC,2026-11-04,-0.0030012499999999996,SL
BAC,2026-11-06,0.008528612474658196,TP1_TRAIL
BAC,2026-11-12,0.008820962471168224,TP1_TRAIL
BAC,2026-11-18,-0.0005697956549333368,TP1_TRAIL
BAC,2026-11-19,0.008208778150700691,TP1_TRAIL
BAC,2026-11-23,0.008318931359892498,TP1_TRAIL
BAC,2026-11-26,-0.0012013655551082318,TP1_TRAIL
BAC,2026-12-01,0.00906061429837964,TP1_TRAIL
BAC,2026-12-03,0.008802333471104129,TP1_TRAIL
BAC,2026-12-04,-0.002191438555746446,TP1_TRAIL
BAC,2026-12-07,0.009142578727704739,TP1_TRAIL
BAC,2026-12-08,0.005660908329702572,TP1_TRAIL
BAC,2026-12-09,0.010017341810226291,TP1_TRAIL
BAC,2026-12-11,-0.0007362168764206596,TP1_TRAIL
BIIB,2025-12-17,0.005535396336146692,TP1_TRAIL
BIIB,2025-12-19,0.009058455212392756,TP1_TRAIL
BIIB,2025-12-23,2.7915736244752982e-05,TP1_TRAIL
BIIB,2025-12-25,0.006944052689328746,TP1_TRAIL
BIIB,2025-12-26,-0.0030012499999998474,SL
BIIB,2025-12-29,-0.0030012499999999354,SL
BIIB,2026-01-01,0.008775819088235581,TP1_TRAIL
BIIB,2026-01-09,0.006995151269108608,TP1_TRAIL
BIIB,2026-01-13,0.010445243055263025,TP1_TRAIL
BIIB,2026-01-15,0.008800878454881872,TP1_TRAIL
BIIB,2026-01-16,0.008132618511368884,TP1_TRAIL
BIIB,2026-01-19,0.010207924643887391,TP1_TRAIL
BIIB,2026-01-20,0.00047764918572318804,TP1_TRAIL
BIIB,2026-01-21,0.00962227081526727,TP1_TRAIL
BIIB,2026-01-27,0.012375167042858888,TP1_TRAIL
BIIB,2026-01-28,-0.0007461923499844374,TP1_TRAIL
BIIB,2026-02-02,0.0003958549945869026,TP1_TRAIL
BIIB,2026-02-03,0.004962662801768781,TP1_TRAIL
BIIB,2026-02-04,-0.00300124999999998,SL
BIIB,2026-02-09,-0.0030012499999998543,SL
BIIB,2026-02-10,0.006963771241951253,TP1_TRAIL
BIIB,2026-02-11,0.007863010791993696,TP1_TRAIL
BIIB,2026-02-12,-0.0030012499999999233,SL
BIIB,2026-02-13,0.010074061394674365,TP1_TRAIL
BIIB,2026-02-16,-0.0002761915810417701,TP1_TRAIL
BIIB,2026-02-18,-0.0030012499999999983,SL
BIIB,2026-02-23,-0.0030012499999999263,SL
BIIB,2026-02-24,-0.0030012500000000603,SL
BIIB,2026-02-25,0.00756397532088886,TP1_TRAIL
BIIB,2026-03-05,-0.0002620551183870343,TP1_TRAIL
BIIB,2026-03-06,0.005750302877139277,TP1_TRAIL
BIIB,2026-03-09,0.005937260655468761,TP1_TRAIL
BIIB,2026-03-12,0.009213337609135683,TP1_TRAIL
BIIB,2026-03-13,-0.0011923201407430242,TP1_TRAIL
BIIB,2026-03-18,-0.0006301679847992522,TP1_TRAIL
BIIB,2026-03-19,0.0005463808794007308,TP1_TRAIL
BIIB,2026-03-23,-0.00214416402800047,TP1_TRAIL
BIIB,2026-03-24,0.008697520885653186,TP1_TRAIL
BIIB,2026-03-25,0.007803784115063297,TP1_TRAIL
BIIB,2026-03-27,0.008225595140090884,TP1_TRAIL
BIIB,2026-03-31,0.0002969882285598453,AVG
BIIB,2026-04-01,0.01092331431124418,TP1_TRAIL
BIIB,2026-04-02,-0.0008779460023907609,TP1_TRAIL
BIIB,2026-04-03,0.009491836918331444,TP1_TRAIL
BIIB,2026-04-06,0.006121145275998101,TP1_TRAIL
BIIB,2026-04-07,-0.0002851358865467513,AVG
BIIB,2026-04-09,0.01033865399843686,TP1_TRAIL
